employee_id,employee_name,department,project_id,date,hours,billable
EMP009,Rohan Walker,Strategy,PRJ09,2026-07-31,6.2,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-07-31,1.3,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-03,4.9,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-03,1.0,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-04,4.7,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-04,1.8,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-05,5.0,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-05,0.6,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-06,6.9,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-06,1.2,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-07,6.1,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-07,0.7,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-10,4.5,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-10,1.3,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-11,7.3,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-11,0.8,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-12,5.9,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-12,0.8,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-13,4.1,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-13,2.0,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-14,5.6,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-14,2.0,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-17,3.9,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-17,2.0,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-18,6.7,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-18,1.7,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-19,5.7,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-19,0.6,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-20,4.9,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-20,1.1,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-21,5.5,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-21,2.0,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-24,7.2,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-24,1.2,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-25,4.8,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-25,2.5,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-26,6.6,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-26,1.0,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-27,4.7,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-27,1.8,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-28,6.1,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-28,1.3,False
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-31,6.1,True
EMP009,Rohan Walker,Strategy,PRJ09,2026-08-31,1.9,False
EMP010,Daniel Iyer,Design,PRJ07,2026-06-01,4.3,True
EMP010,Daniel Iyer,Design,PRJ07,2026-06-01,4.2,False
EMP010,Daniel Iyer,Design,PRJ01,2026-06-02,3.5,True
EMP010,Daniel Iyer,Design,PRJ01,2026-06-02,4.7,False
EMP010,Daniel Iyer,Design,PRJ06,2026-06-03,3.2,True
EMP010,Daniel Iyer,Design,PRJ06,2026-06-03,2.5,False
EMP010,Daniel Iyer,Design,PRJ07,2026-06-04,2.1,True
EMP010,Daniel Iyer,Design,PRJ07,2026-06-04,3.8,False
EMP010,Daniel Iyer,Design,PRJ01,2026-06-05,3.0,True
EMP010,Daniel Iyer,Design,PRJ01,2026-06-05,3.8,False
EMP010,Daniel Iyer,Design,PRJ06,2026-06-08,3.4,True
EMP010,Daniel Iyer,Design,PRJ06,2026-06-08,4.5,False
EMP010,Daniel Iyer,Design,PRJ06,2026-06-09,4.6,True
EMP010,Daniel Iyer,Design,PRJ06,2026-06-09,3.3,False
EMP010,Daniel Iyer,Design,PRJ06,2026-06-10,3.1,True
EMP010,Daniel Iyer,Design,PRJ06,2026-06-10,2.9,False
EMP010,Daniel Iyer,Design,PRJ06,2026-06-11,2.4,True
EMP010,Daniel Iyer,Design,PRJ06,2026-06-11,3.5,False
EMP010,Daniel Iyer,Design,PRJ01,2026-06-12,3.3,True
EMP010,Daniel Iyer,Design,PRJ01,2026-06-12,4.2,False
EMP010,Daniel Iyer,Design,PRJ07,2026-06-15,3.7,True
EMP010,Daniel Iyer,Design,PRJ07,2026-06-15,4.4,False
EMP010,Daniel Iyer,Design,PRJ01,2026-06-16,2.6,True
EMP010,Daniel Iyer,Design,PRJ01,2026-06-16,4.3,False
EMP010,Daniel Iyer,Design,PRJ01,2026-06-17,3.1,True
EMP010,Daniel Iyer,Design,PRJ01,2026-06-17,5.2,False
EMP010,Daniel Iyer,Design,PRJ01,2026-06-18,2.8,True
EMP010,Daniel Iyer,Design,PRJ01,2026-06-18,3.8,False
EMP010,Daniel Iyer,Design,PRJ06,2026-06-19,3.7,True
EMP010,Daniel Iyer,Design,PRJ06,2026-06-19,4.8,False
EMP010,Daniel Iyer,Design,PRJ01,2026-06-22,3.3,True
EMP010,Daniel Iyer,Design,PRJ01,2026-06-22,2.6,False
EMP010,Daniel Iyer,Design,PRJ06,2026-06-23,2.9,True
EMP010,Daniel Iyer,Design,PRJ06,2026-06-23,4.5,False
EMP010,Daniel Iyer,Design,PRJ06,2026-06-24,3.3,True
EMP010,Daniel Iyer,Design,PRJ06,2026-06-24,2.8,False
EMP010,Daniel Iyer,Design,PRJ06,2026-06-25,2.9,True
EMP010,Daniel Iyer,Design,PRJ06,2026-06-25,4.9,False
EMP010,Daniel Iyer,Design,PRJ01,2026-06-26,3.2,True
EMP010,Daniel Iyer,Design,PRJ01,2026-06-26,3.6,False
EMP010,Daniel Iyer,Design,PRJ07,2026-06-29,2.3,True
EMP010,Daniel Iyer,Design,PRJ07,2026-06-29,4.3,False
EMP010,Daniel Iyer,Design,PRJ06,2026-06-30,2.0,True
EMP010,Daniel Iyer,Design,PRJ06,2026-06-30,3.6,False
EMP010,Daniel Iyer,Design,PRJ07,2026-07-01,2.5,True
EMP010,Daniel Iyer,Design,PRJ07,2026-07-01,4.0,False
EMP010,Daniel Iyer,Design,PRJ07,2026-07-02,2.1,True
EMP010,Daniel Iyer,Design,PRJ07,2026-07-02,3.6,False
EMP010,Daniel Iyer,Design,PRJ06,2026-07-03,3.3,True
EMP010,Daniel Iyer,Design,PRJ06,2026-07-03,3.8,False
EMP010,Daniel Iyer,Design,PRJ01,2026-07-06,3.6,True
EMP010,Daniel Iyer,Design,PRJ01,2026-07-06,4.6,False
EMP010,Daniel Iyer,Design,PRJ01,2026-07-07,2.8,True
EMP010,Daniel Iyer,Design,PRJ01,2026-07-07,5.1,False
EMP010,Daniel Iyer,Design,PRJ01,2026-07-08,3.8,True
EMP010,Daniel Iyer,Design,PRJ01,2026-07-08,3.9,False
EMP010,Daniel Iyer,Design,PRJ06,2026-07-09,3.5,True
EMP010,Daniel Iyer,Design,PRJ06,2026-07-09,4.4,False
EMP010,Daniel Iyer,Design,PRJ06,2026-07-10,3.4,True
EMP010,Daniel Iyer,Design,PRJ06,2026-07-10,2.2,False
EMP010,Daniel Iyer,Design,PRJ07,2026-07-13,2.1,True
EMP010,Daniel Iyer,Design,PRJ07,2026-07-13,3.5,False
EMP010,Daniel Iyer,Design,PRJ06,2026-07-14,2.7,True
EMP010,Daniel Iyer,Design,PRJ06,2026-07-14,4.2,False
EMP010,Daniel Iyer,Design,PRJ06,2026-07-16,2.8,True
EMP010,Daniel Iyer,Design,PRJ06,2026-07-16,3.0,False
EMP010,Daniel Iyer,Design,PRJ06,2026-07-17,3.0,True
EMP010,Daniel Iyer,Design,PRJ06,2026-07-17,5.0,False
EMP010,Daniel Iyer,Design,PRJ06,2026-07-20,3.7,True
EMP010,Daniel Iyer,Design,PRJ06,2026-07-20,4.2,False
EMP010,Daniel Iyer,Design,PRJ06,2026-07-21,2.8,True
EMP010,Daniel Iyer,Design,PRJ06,2026-07-21,4.3,False
EMP010,Daniel Iyer,Design,PRJ06,2026-07-22,4.1,True
EMP010,Daniel Iyer,Design,PRJ06,2026-07-22,3.0,False
EMP010,Daniel Iyer,Design,PRJ01,2026-07-23,2.8,True
EMP010,Daniel Iyer,Design,PRJ01,2026-07-23,2.7,False
EMP010,Daniel Iyer,Design,PRJ06,2026-07-24,2.2,True
EMP010,Daniel Iyer,Design,PRJ06,2026-07-24,3.7,False
EMP010,Daniel Iyer,Design,PRJ07,2026-07-27,4.2,True
EMP010,Daniel Iyer,Design,PRJ07,2026-07-27,4.0,False
EMP010,Daniel Iyer,Design,PRJ01,2026-07-28,2.6,True
EMP010,Daniel Iyer,Design,PRJ01,2026-07-28,4.3,False
EMP010,Daniel Iyer,Design,PRJ07,2026-07-29,3.4,True
EMP010,Daniel Iyer,Design,PRJ07,2026-07-29,3.2,False
EMP010,Daniel Iyer,Design,PRJ01,2026-07-30,2.8,True
EMP010,Daniel Iyer,Design,PRJ01,2026-07-30,5.0,False
EMP010,Daniel Iyer,Design,PRJ06,2026-07-31,3.0,True
EMP010,Daniel Iyer,Design,PRJ06,2026-07-31,3.6,False
EMP010,Daniel Iyer,Design,PRJ01,2026-08-03,2.9,True
EMP010,Daniel Iyer,Design,PRJ01,2026-08-03,3.7,False
EMP010,Daniel Iyer,Design,PRJ07,2026-08-04,2.8,True
EMP010,Daniel Iyer,Design,PRJ07,2026-08-04,3.5,False
EMP010,Daniel Iyer,Design,PRJ06,2026-08-05,3.0,True
EMP010,Daniel Iyer,Design,PRJ06,2026-08-05,4.9,False
EMP010,Daniel Iyer,Design,PRJ06,2026-08-06,3.0,True
EMP010,Daniel Iyer,Design,PRJ06,2026-08-06,5.0,False
EMP010,Daniel Iyer,Design,PRJ07,2026-08-07,3.4,True
EMP010,Daniel Iyer,Design,PRJ07,2026-08-07,3.4,False
EMP010,Daniel Iyer,Design,PRJ01,2026-08-10,4.3,True
EMP010,Daniel Iyer,Design,PRJ01,2026-08-10,3.8,False
EMP010,Daniel Iyer,Design,PRJ01,2026-08-11,3.8,True
EMP010,Daniel Iyer,Design,PRJ01,2026-08-11,4.4,False
EMP010,Daniel Iyer,Design,PRJ06,2026-08-12,3.9,True
EMP010,Daniel Iyer,Design,PRJ06,2026-08-12,3.7,False
EMP010,Daniel Iyer,Design,PRJ07,2026-08-13,4.3,True
EMP010,Daniel Iyer,Design,PRJ07,2026-08-13,4.1,False
EMP010,Daniel Iyer,Design,PRJ06,2026-08-14,3.4,True
EMP010,Daniel Iyer,Design,PRJ06,2026-08-14,4.0,False
EMP010,Daniel Iyer,Design,PRJ06,2026-08-17,3.3,True
EMP010,Daniel Iyer,Design,PRJ06,2026-08-17,4.2,False
EMP010,Daniel Iyer,Design,PRJ06,2026-08-18,3.2,True
EMP010,Daniel Iyer,Design,PRJ06,2026-08-18,2.3,False
EMP010,Daniel Iyer,Design,PRJ07,2026-08-19,3.0,True
EMP010,Daniel Iyer,Design,PRJ07,2026-08-19,5.1,False
EMP010,Daniel Iyer,Design,PRJ06,2026-08-20,3.0,True
EMP010,Daniel Iyer,Design,PRJ06,2026-08-20,3.3,False
EMP010,Daniel Iyer,Design,PRJ06,2026-08-21,2.9,True
EMP010,Daniel Iyer,Design,PRJ06,2026-08-21,3.3,False
EMP010,Daniel Iyer,Design,PRJ07,2026-08-24,2.6,True
EMP010,Daniel Iyer,Design,PRJ07,2026-08-24,4.2,False
EMP010,Daniel Iyer,Design,PRJ01,2026-08-26,2.7,True
EMP010,Daniel Iyer,Design,PRJ01,2026-08-26,2.9,False
EMP010,Daniel Iyer,Design,PRJ06,2026-08-27,4.2,True
EMP010,Daniel Iyer,Design,PRJ06,2026-08-27,3.2,False
EMP010,Daniel Iyer,Design,PRJ01,2026-08-28,3.7,True
EMP010,Daniel Iyer,Design,PRJ01,2026-08-28,4.7,False
EMP010,Daniel Iyer,Design,PRJ06,2026-08-31,3.5,True
EMP010,Daniel Iyer,Design,PRJ06,2026-08-31,3.0,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-01,5.1,
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-01,0.7,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-02,6.6,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-02,0.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-03,4.2,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-03,1.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-04,5.7,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-04,0.4,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-05,4.6,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-05,1.5,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-08,5.2,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-08,2.3,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-09,6.6,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-09,0.4,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-10,7.5,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-10,0.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-11,7.0,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-11,1.2,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-12,5.6,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-12,1.1,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-15,7.8,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-15,0.6,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-16,6.6,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-16,1.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-17,6.6,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-17,1.6,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-18,5.3,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-18,2.1,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-19,5.1,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-19,0.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-22,4.5,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-22,2.0,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-23,7.2,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-23,1.1,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-24,3.8,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-24,1.7,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-25,5.3,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-25,0.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-26,3.9,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-26,2.0,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-29,5.2,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-29,1.4,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-30,5.5,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-06-30,0.7,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-01,5.1,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-01,1.5,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-02,5.5,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-02,2.2,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-03,6.4,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-03,1.2,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-06,4.5,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-06,1.9,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-07,5.3,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-07,1.7,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-08,5.4,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-08,0.6,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-09,4.2,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-09,1.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-10,6.7,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-10,0.7,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-13,5.8,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-13,0.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-14,6.3,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-14,0.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-15,4.2,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-15,1.6,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-16,6.0,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-16,0.4,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-17,5.5,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-17,2.9,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-20,6.1,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-20,1.2,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-21,7.7,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-21,0.5,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-22,4.5,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-22,1.1,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-23,5.2,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-23,1.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-24,5.5,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-24,0.3,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-27,5.3,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-27,2.1,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-28,7.3,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-28,0.7,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-29,5.4,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-29,2.3,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-31,4.4,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-07-31,1.6,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-03,4.8,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-03,1.5,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-05,6.0,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-05,1.1,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-06,5.1,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-06,2.5,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-07,5.4,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-07,1.9,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-10,3.9,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-10,1.7,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-11,6.4,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-11,1.5,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-12,7.6,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-12,0.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-14,3.9,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-14,2.0,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-17,5.6,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-17,0.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-18,5.6,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-18,2.5,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-19,4.3,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-19,1.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-20,6.7,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-20,1.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-21,5.0,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-21,0.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-24,5.4,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-24,2.1,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-25,5.1,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-25,1.4,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-26,6.4,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-26,0.8,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-27,6.8,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-27,1.1,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-28,5.6,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-28,1.9,False
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-31,5.2,True
EMP011,Rahul Lewis,Engineering,PRJ04,2026-08-31,1.2,False
EMP012,Neha Wright,Strategy,PRJ07,2026-06-01,4.6,True
EMP012,Neha Wright,Strategy,PRJ07,2026-06-01,3.4,False
EMP012,Neha Wright,Strategy,PRJ07,2026-06-02,2.1,True
EMP012,Neha Wright,Strategy,PRJ07,2026-06-02,3.6,False
EMP012,Neha Wright,Strategy,PRJ01,2026-06-03,3.9,True
EMP012,Neha Wright,Strategy,PRJ01,2026-06-03,4.0,False
EMP012,Neha Wright,Strategy,PRJ01,2026-06-05,4.0,True
EMP012,Neha Wright,Strategy,PRJ01,2026-06-05,4.2,False
EMP012,Neha Wright,Strategy,PRJ01,2026-06-08,3.4,True
EMP012,Neha Wright,Strategy,PRJ01,2026-06-08,2.8,False
EMP012,Neha Wright,Strategy,PRJ09,2026-06-09,2.6,True
EMP012,Neha Wright,Strategy,PRJ09,2026-06-09,4.4,False
EMP012,Neha Wright,Strategy,PRJ01,2026-06-10,4.4,True
EMP012,Neha Wright,Strategy,PRJ01,2026-06-10,3.6,False
EMP012,Neha Wright,Strategy,PRJ01,2026-06-11,2.3,True
EMP012,Neha Wright,Strategy,PRJ01,2026-06-11,3.6,False
EMP012,Neha Wright,Strategy,PRJ09,2026-06-12,4.5,True
EMP012,Neha Wright,Strategy,PRJ09,2026-06-12,3.9,False
EMP012,Neha Wright,Strategy,PRJ09,2026-06-15,3.2,True
EMP012,Neha Wright,Strategy,PRJ09,2026-06-15,4.6,False
EMP012,Neha Wright,Strategy,PRJ09,2026-06-16,3.5,True
EMP012,Neha Wright,Strategy,PRJ09,2026-06-16,2.6,False
EMP012,Neha Wright,Strategy,PRJ01,2026-06-17,2.9,True
EMP012,Neha Wright,Strategy,PRJ01,2026-06-17,5.2,False
EMP012,Neha Wright,Strategy,PRJ01,2026-06-18,4.0,True
EMP012,Neha Wright,Strategy,PRJ01,2026-06-18,3.1,False
EMP012,Neha Wright,Strategy,PRJ09,2026-06-19,3.1,True
EMP012,Neha Wright,Strategy,PRJ09,2026-06-19,2.9,False
EMP012,Neha Wright,Strategy,PRJ07,2026-06-22,2.4,True
EMP012,Neha Wright,Strategy,PRJ07,2026-06-22,3.3,False
EMP012,Neha Wright,Strategy,PRJ09,2026-06-23,3.8,True
EMP012,Neha Wright,Strategy,PRJ09,2026-06-23,4.3,False
EMP012,Neha Wright,Strategy,PRJ01,2026-06-25,2.8,True
EMP012,Neha Wright,Strategy,PRJ01,2026-06-25,4.0,False
EMP012,Neha Wright,Strategy,PRJ01,2026-06-26,2.7,True
EMP012,Neha Wright,Strategy,PRJ01,2026-06-26,3.4,False
EMP012,Neha Wright,Strategy,PRJ07,2026-06-29,2.9,True
EMP012,Neha Wright,Strategy,PRJ07,2026-06-29,3.8,False
EMP012,Neha Wright,Strategy,PRJ09,2026-06-30,2.4,True
EMP012,Neha Wright,Strategy,PRJ09,2026-06-30,3.7,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-01,2.8,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-01,4.4,False
EMP012,Neha Wright,Strategy,PRJ07,2026-07-02,2.3,True
EMP012,Neha Wright,Strategy,PRJ07,2026-07-02,3.6,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-03,4.3,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-03,4.1,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-06,3.4,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-06,4.9,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-07,3.3,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-07,2.7,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-08,3.9,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-08,3.9,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-09,3.0,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-09,3.5,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-10,2.1,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-10,3.8,False
EMP012,Neha Wright,Strategy,PRJ07,2026-07-13,2.6,True
EMP012,Neha Wright,Strategy,PRJ07,2026-07-13,4.2,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-14,4.2,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-14,3.1,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-15,2.6,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-15,4.3,False
EMP012,Neha Wright,Strategy,PRJ09,2026-07-17,3.4,True
EMP012,Neha Wright,Strategy,PRJ09,2026-07-17,4.1,False
EMP012,Neha Wright,Strategy,PRJ09,2026-07-20,2.9,True
EMP012,Neha Wright,Strategy,PRJ09,2026-07-20,4.2,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-21,3.9,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-21,3.4,False
EMP012,Neha Wright,Strategy,PRJ07,2026-07-22,3.4,True
EMP012,Neha Wright,Strategy,PRJ07,2026-07-22,2.9,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-23,2.7,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-23,4.0,False
EMP012,Neha Wright,Strategy,PRJ07,2026-07-27,3.2,True
EMP012,Neha Wright,Strategy,PRJ07,2026-07-27,3.9,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-28,2.6,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-28,4.0,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-29,3.5,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-29,3.6,False
EMP012,Neha Wright,Strategy,PRJ01,2026-07-30,3.5,True
EMP012,Neha Wright,Strategy,PRJ01,2026-07-30,4.3,False
EMP012,Neha Wright,Strategy,PRJ09,2026-07-31,3.0,True
EMP012,Neha Wright,Strategy,PRJ09,2026-07-31,4.2,False
